"Date","SPYSIM","TLTSIM"
"1992-03-19",182289.98,59189.1
"1992-03-20",182966.42,58774.57
"1992-03-23",182370.81,58854.55
"1992-03-24",181935.34,59494.52
"1992-03-25",181353.07,59512.91
"1992-03-26",181527.04,59218.99
"1992-03-27",179610.26,59549.84
"1992-03-30",179410.58,59505.53
"1992-03-31",179740.25,59461.31
"1992-04-01",180003.2,59857.28
"1992-04-02",178366.69,59749.37
"1992-04-03",178856.5,60020.96
"1992-04-06",180676.37,60039.37
"1992-04-07",177349.52,59930.9
"1992-04-08",175788.67,59696.78
"1992-04-09",178542.67,60286.12
"1992-04-10",180189.02,60049.64
"1992-04-13",181007.97,60259.16
"1992-04-14",183837.54,60150.06
"1992-04-15",185590.61,60232.25
"1992-04-16",185506.56,59869.79
"1992-04-20",182922.64,59324
"1992-04-21",182980.95,59280.35
"1992-04-22",182803.5,59236.78
"1992-04-23",183622.44,59131.4
"1992-04-24",182497.54,59149.96
"1992-04-27",182266.73,58921.77
"1992-04-28",182583.01,59187.21
"1992-04-29",183900.12,59082.11
"1992-04-30",185226.12,59224.42
"1992-05-01",184172.41,59554.26
"1992-05-04",186143.35,59447.98
"1992-05-05",186134.92,59591.47
"1992-05-06",186135.39,59861.24
"1992-05-07",185739.99,59691.2
"1992-05-08",185851.65,60342.51
"1992-05-11",186959.65,60361.07
"1992-05-12",186003.83,60635.94
"1992-05-13",186097.7,60718.87
"1992-05-14",184648.16,60608.74
"1992-05-15",183314.27,61014.82
"1992-05-18",184546.8,60968.48
"1992-05-19",186152.94,61312.7
"1992-05-20",185739.77,61200.6
"1992-05-21",184521.54,60765.27
"1992-05-22",185175.83,60977.78
"1992-05-26",184037.68,60417.39
"1992-05-27",184398.43,60499.93
"1992-05-28",186453.74,60775.4
"1992-05-29",185858.22,60987.87
"1992-06-01",186748.22,60619.64
"1992-06-02",185080.81,60831.27
"1992-06-03",185588.32,60785.44
"1992-06-04",185019.49,60804.09
"1992-06-05",185140.05,61081.43
"1992-06-08",185109.38,61100.07
"1992-06-09",183664.39,60859.85
"1992-06-10",182437.34,60749.7
"1992-06-11",183260.61,60897.25
"1992-06-12",183599.11,61110.11
"1992-06-15",183857.55,61128.79
"1992-06-16",183004.1,61212.46
"1992-06-17",180331.64,61361.52
"1992-06-18",179776.19,61511.06
"1992-06-19",181002.57,61333.53
"1992-06-22",180903.47,61287.03
"1992-06-23",181212.43,61240.62
"1992-06-24",181144.72,61389.71
"1992-06-25",180843.85,61736.44
"1992-06-26",181013.81,61689.28
"1992-06-29",183497.41,61773.86
"1992-06-30",183160.67,61726.66
"1992-07-01",185307.96,61943.48
"1992-07-02",184832.21,62832.9
"1992-07-06",185782.31,62919.37
"1992-07-07",183705.88,63005.98
"1992-07-08",184230.02,63024.63
"1992-07-09",186023.06,63043.28
"1992-07-10",186219.87,62858.23
"1992-07-13",186353.92,62674.18
"1992-07-14",187635.78,62558.27
"1992-07-15",187397.69,62914.51
"1992-07-16",187616.92,63069.09
"1992-07-17",186778.01,62681.43
"1992-07-20",185961.53,62835.19
"1992-07-21",185987.97,62786.32
"1992-07-22",184741.07,63144.32
"1992-07-23",185278.63,63712.21
"1992-07-24",185085.39,63523.99
"1992-07-27",185080.45,63818.9
"1992-07-28",187783.53,64466.35
"1992-07-29",189917.22,64555.5
"1992-07-30",190696.86,64362.96
"1992-07-31",190848.81,64381.63
"1992-08-03",191265.29,64400.3
"1992-08-04",190959.93,64630.38
"1992-08-05",190008.98,64649.06
"1992-08-06",189313.57,64526.59
"1992-08-07",188568.86,64899.19
"1992-08-10",188832.91,65131.76
"1992-08-11",188621.71,65437.48
"1992-08-12",188141.53,65456.12
"1992-08-13",188141.06,65259.16
"1992-08-14",189140.36,65493.51
"1992-08-17",189534.41,65224.76
"1992-08-18",189825.35,65530.96
"1992-08-19",188435.07,65549.63
"1992-08-20",188488.4,65640.54
"1992-08-21",186981.57,65370.93
"1992-08-24",185151.96,64818.9
"1992-08-25",185572.91,64625.61
"1992-08-26",186446.68,64927.44
"1992-08-27",186477.59,65017.3
"1992-08-28",187086.83,65036.05
"1992-08-31",186745.65,65054.82
"1992-09-01",187682.15,65359.5
"1992-09-02",188560.37,65450.06
"1992-09-03",188582.31,65468.82
"1992-09-04",188200.77,66067.03
"1992-09-08",187039.2,66525.86
"1992-09-09",187921.88,66397.28
"1992-09-10",189553.23,66489.58
"1992-09-11",189409.29,66068.54
"1992-09-14",191982.02,66380.03
"1992-09-15",189538.34,65887.65
"1992-09-16",189627.53,65761.5
"1992-09-17",189653.95,65852.71
"1992-09-18",191018.76,66016.77
"1992-09-21",190682.63,65817.77
"1992-09-22",188445.03,65118.64
"1992-09-23",188601.19,64924.49
"1992-09-24",189087.07,65370.66
"1992-09-25",187246.95,65893.87
"1992-09-28",188292.86,65985.28
"1992-09-29",188394.83,65859.03
"1992-09-30",188867.15,65733.26
"1992-10-01",188205.85,66333.82
"1992-10-02",185597.97,66133.48
"1992-10-05",184308.91,66079.5
"1992-10-06",184153.45,65592.01
"1992-10-07",182850.86,65110.59
"1992-10-08",184452.27,65343.27
"1992-10-09",182174.15,64865.06
"1992-10-12",184353.64,64884.03
"1992-10-13",185214.36,64832.44
"1992-10-14",185266.66,65063.57
"1992-10-15",185391.22,65011.69
"1992-10-16",186373.87,64818.77
"1992-10-19",187862.32,64626.9
"1992-10-20",188108.81,64088.79
"1992-10-21",188215.29,64246.47
"1992-10-22",187888.21,64404.67
"1992-10-23",187547.6,64145.87
"1992-10-26",189401.83,64095.78
"1992-10-27",189571.52,64392.44
"1992-10-28",190332.84,64272.46
"1992-10-29",190683.17,64570.27
"1992-10-30",189719.33,64380.08
"1992-11-02",191578.04,64190.94
"1992-11-03",190320.67,64279.39
"1992-11-04",189072.32,64021.88
"1992-11-05",189648.46,64041.04
"1992-11-06",189325.91,63580.37
"1992-11-09",189802.7,63667.79
"1992-11-10",189836.91,64167.96
"1992-11-11",191474.29,64187.13
"1992-11-12",191797.51,64974.52
"1992-11-13",191619.47,64993.65
"1992-11-16",190849.85,65083.4
"1992-11-17",190233.77,65173.3
"1992-11-18",191871.12,65476.8
"1992-11-19",192234.97,65282.4
"1992-11-20",193628.44,65301.54
"1992-11-23",192958.18,65178.87
"1992-11-24",194094.23,65411.02
"1992-11-25",194837.41,65359.03
"1992-11-27",195296.08,65024.25
"1992-11-30",195854.1,65043.45
"1992-12-01",195617.34,65203.95
"1992-12-02",195236.1,65223.15
"1992-12-03",195265.77,65242.35
"1992-12-04",196257.28,65760.49
"1992-12-07",197745.51,66139.91
"1992-12-08",198524.76,66231.52
"1992-12-09",197940.31,66250.68
"1992-12-10",197504.88,66415.22
"1992-12-11",197114.59,66288.96
"1992-12-14",196733.34,66235.6
"1992-12-15",196632.07,66254.78
"1992-12-16",196178.57,66346.56
"1992-12-17",197964.77,66438.49
"1992-12-18",200633.1,66457.68
"1992-12-21",200391.78,66842.7
"1992-12-22",200236.83,67156.94
"1992-12-23",199677.24,67028.27
"1992-12-24",200036.05,67047.44
"1992-12-28",199776.54,66772.33
"1992-12-29",199266.98,67012.14
"1992-12-30",199671.26,66884.09
"1992-12-31",198279.67,66829.86
"1993-01-04",198152.02,67366.12
"1993-01-05",197701.57,67385.31
"1993-01-06",197805.78,67330.21
"1993-01-07",196105.08,66540.47
"1993-01-08",195363.66,66414.29
"1993-01-11",196249.88,66433.58
"1993-01-12",196313.18,66380.3
"1993-01-13",197240.29,66617.81
"1993-01-14",198585.66,66929.92
"1993-01-15",199158.14,67392.44
"1993-01-18",199039.58,67411.69
"1993-01-19",198284.54,67729.24
"1993-01-20",197506.77,67673.69
"1993-01-21",198492.96,67767.76
"1993-01-22",198797.2,67861.98
"1993-01-25",200592.62,68485.96
"1993-01-26",200587.71,68201.66
"1993-01-27",199773.57,68296.6
"1993-01-28",200045.99,68467.7
"1993-01-29",200122.92,68639.37
"1993-02-01",201547.01,68658.6
"1993-02-02",201974.55,68373.31
"1993-02-03",204110.57,68544.62
"1993-02-04",204965.36,68869.67
"1993-02-05",204823.56,69042.67
"1993-02-08",204824.33,68984.93
"1993-02-09",203401.72,68850.6
"1993-02-10",203687.16,68412.23
"1993-02-11",204684.52,69274.51
"1993-02-12",203119.33,69448.83
"1993-02-16",197995.84,69390.44
"1993-02-17",197854.47,69643.07
"1993-02-18",197712.64,70370.2
"1993-02-19",198425.32,70468.77
"1993-02-22",199137.55,70967.36
"1993-02-23",198996.18,71961.19
"1993-02-24",201559.11,71571.49
"1993-02-25",201986.67,71509.26
"1993-02-26",202272.12,71447.17
"1993-03-01",201703.49,72038.08
"1993-03-02",204693.74,71975.03
"1993-03-03",205548.58,72489.38
"1993-03-04",204410.58,72925.37
"1993-03-05",203841.95,72693.74
"1993-03-08",208397.85,73047.44
"1993-03-09",207686.66,72982.58
"1993-03-10",208114.71,72834.22
"1993-03-11",207546.1,72853.3
"1993-03-12",205411.4,71961.77
"1993-03-15",206408.85,71572.81
"1993-03-16",206409.62,71918.31
"1993-03-17",205129.01,72019.46
"1993-03-18",206411.17,72533.68
"1993-03-19",206101.69,72469.92
"1993-03-22",204958.25,72489.07
"1993-03-23",205388.33,72840.93
"1993-03-24",205389.1,72527.27
"1993-03-25",206676.9,72380.89
"1993-03-26",205533.44,71499.83
"1993-03-29",206392.39,71844.5
"1993-03-30",206965.28,71782.15
"1993-03-31",206823.26,71638.61
"1993-04-01",206108.65,71333.94
"1993-04-02",201818.46,70632.55
"1993-04-05",202820.68,70811.12
"1993-04-06",202249.3,71392.35
"1993-04-07",202965,71492.54
"1993-04-08",202679.69,72411.27
"1993-04-12",205541.15,72928.78
"1993-04-13",205971.25,72864.56
"1993-04-14",205685.95,73218.55
"1993-04-15",205686.72,73490.49
"1993-04-16",205687.49,73256.87
"1993-04-19",204830.04,73528.97
"1993-04-20",203829.32,73295.22
"1993-04-21",203687.27,73398.63
"1993-04-22",201113.34,73417.86
"1993-04-23",200255.86,73101.04
"1993-04-26",198682.94,72786.58
"1993-04-27",200829.52,72227.42
"1993-04-28",200400.92,72164.7
"1993-04-29",201259.92,72430.78
"1993-04-30",201546.76,71876.33
"1993-05-03",202835.13,72635
"1993-05-04",203550.87,73070.36
"1993-05-05",204123.81,73006.15
"1993-05-06",203409.59,73192.72
"1993-05-07",202980.99,72794.91
"1993-05-10",203411.11,73147.76
"1993-05-11",204270.15,73083.47
"1993-05-12",203984.82,72769.72
"1993-05-13",201553.56,71966.5
"1993-05-14",201411.5,72067.57
"1993-05-17",202127.27,71923.87
"1993-05-18",201985.2,71537.89
"1993-05-19",206134.15,71881.56
"1993-05-20",206707.12,71819.76
"1993-05-21",204848.48,71515.47
"1993-05-24",205707.55,71858.88
"1993-05-25",206137.25,71716.1
"1993-05-26",208712.95,72306.31
"1993-05-27",207998.7,72407.93
"1993-05-28",206997.88,72018.08
"1993-06-01",209001.4,72860.2
"1993-06-02",208716.08,72879.65
"1993-06-03",208001.82,73065.51
"1993-06-04",207287.1,72669.98
"1993-06-07",206572.83,72938.09
"1993-06-08",204713.64,72708.88
"1993-06-09",205429.92,73060.37
"1993-06-10",205573.52,72996.61
"1993-06-11",206432.64,73686.47
"1993-06-14",206147.3,73621.56
"1993-06-15",205719.12,73472.73
"1993-06-16",206148.84,73576.3
"1993-06-17",206865.14,73680.05
"1993-06-18",205174.46,73615.22
"1993-06-21",205607.25,73972.9
"1993-06-22",205752.34,73992.36
"1993-06-23",203879.78,74096.81
"1993-06-24",206618.39,74372.21
"1993-06-25",206474.85,74649.06
"1993-06-28",208781,75013.97
"1993-06-29",207773.41,75033.38
"1993-06-30",207774.19,74966.14
"1993-07-01",207198.61,74899.04
"1993-07-02",206046.69,75091.73
"1993-07-06",203885.9,75024.43
"1993-07-07",204463.02,75043.87
"1993-07-08",206769.22,75237.03
"1993-07-09",207346.36,75430.87
"1993-07-12",207203.28,75625.38
"1993-07-13",207059.73,75644.8
"1993-07-14",207781.2,76193.6
"1993-07-15",206917.42,76301.8
"1993-07-16",206341.83,76410.18
"1993-07-19",206198.28,76429.56
"1993-07-20",206775.43,76359.88
"1993-07-21",206632.34,75760.21
"1993-07-22",205192.16,75516.66
"1993-07-23",206201.37,75014.26
"1993-07-26",207354.91,75294.1
"1993-07-27",207211.82,75313.61
"1993-07-28",206780.08,75507.55
"1993-07-29",207933.64,76320.1
"1993-07-30",206781.63,76339.55
"1993-08-02",207358.8,76447.97
"1993-08-03",207503.91,76735.37
"1993-08-04",207504.69,76665.29
"1993-08-05",207072.93,76774.27
"1993-08-06",207361.91,76793.71
"1993-08-09",208515.5,77354.11
"1993-08-10",208372.41,77555.2
"1993-08-11",208373.19,77665.71
"1993-08-12",207797.56,78327.81
"1993-08-13",208086.55,78532.34
"1993-08-16",209240.16,78924.22
"1993-08-17",209961.24,78943.51
"1993-08-18",211114.87,79432.62
"1993-08-19",211115.66,79926.17
"1993-08-20",211260.79,79850.16
"1993-08-23",210829.03,79869.39
"1993-08-24",213135.54,80079.38
"1993-08-25",213280.68,80290.11
"1993-08-26",213425.36,81180.16
"1993-08-27",213282.28,80810.37
"1993-08-30",214147.74,80926.53
"1993-08-31",214724.98,81237.84
"1993-09-01",214437.57,81256.98
"1993-09-02",213717.58,81766.91
"1993-09-03",213862.73,82681.21
"1993-09-07",212422.4,83407.12
"1993-09-08",211702.41,83629.81
"1993-09-09",212135.77,82637.44
"1993-09-10",214009.82,83362.63
"1993-09-13",214154.97,83687.16
"1993-09-14",213291.08,82593.81
"1993-09-15",213868.34,82313.38
"1993-09-16",213004.45,82232.99
"1993-09-17",212595.66,81954.66
"1993-09-20",210856.25,81579.66
"1993-09-21",210131.72,81012.92
"1993-09-22",211872.73,81422.19
"1993-09-23",213033.68,81834.43
"1993-09-24",212454.4,81853.62
"1993-09-27",214775.52,82768.33
"1993-09-28",214341.49,83089.37
"1993-09-29",213616.96,82506.13
"1993-09-30",213182.93,82127.33
"1993-10-01",214198.65,82744.73
"1993-10-04",214489.5,82663.68
"1993-10-05",214200.26,82482.96
"1993-10-06",214056.27,82502.14
"1993-10-07",213476.97,82521.33
"1993-10-08",213767.82,83446.6
"1993-10-11",214203.47,83465.71
"1993-10-12",214494.32,83484.82
"1993-10-13",214495.13,83503.93
"1993-10-14",217251.68,84136.27
"1993-10-15",218412.72,84983.93
"1993-10-18",217833.43,84277.03
"1993-10-19",216238.69,84296.09
"1993-10-20",216529.56,84521.7
"1993-10-21",216240.32,83617.11
"1993-10-22",215226.14,83028.89
"1993-10-25",215807.08,82646.82
"1993-10-26",215662.62,82866.39
"1993-10-27",215808.69,82885.63
"1993-10-28",217404.63,83206.92
"1993-10-29",217405.45,83327.22
"1993-11-01",217986.4,82742.57
"1993-11-02",217842.41,82263.6
"1993-11-03",215087.33,81887.54
"1993-11-04",212767.57,81124.63
"1993-11-05",213783.86,80853.61
"1993-11-08",214074.73,80873.09
"1993-11-09",214220.34,81475.44
"1993-11-10",215816.79,81008.56
"1993-11-11",215237.44,81028.04
"1993-11-12",216253.29,81631.97
"1993-11-15",216109.29,81455.82
"1993-11-16",217125.15,81475.28
"1993-11-17",215965.64,81299.77
"1993-11-18",215386.29,80931.35
"1993-11-19",214952.2,79898.46
"1993-11-22",213647.4,79728.96
"1993-11-23",214808.54,80318.24
"1993-11-24",215679.61,80242.44
"1993-11-26",215825.69,80740.97
"1993-11-29",214956.23,81050.1
"1993-11-30",215101.85,80491.98
"1993-12-01",215392.75,80607.45
"1993-12-02",215973.74,80723.13
"1993-12-03",216844.83,80935.46
"1993-12-06",217571.11,81733.3
"1993-12-07",217426.65,81752.83
"1993-12-08",217427.46,81772.36
"1993-12-09",216703.27,81988.43
"1993-12-10",216268.7,81615.5
"1993-12-13",217575.19,81148.42
"1993-12-14",215980.22,80685.72
"1993-12-15",215690.93,80705.38
"1993-12-16",216417.23,80533.25
"1993-12-17",217461.2,80744.78
"1993-12-20",217753.91,80668.42
"1993-12-21",217024.75,80496.5
"1993-12-22",218485.05,81481.61
"1993-12-23",218340.15,81501.24
"1993-12-27",219508.57,81423.47
"1993-12-28",219947.01,81345.87
"1993-12-29",219655.93,81268.43
"1993-12-30",218781.05,80422.03
"1993-12-31",217614.26,80346.4
"1994-01-03",217031.26,79797.41
"1994-01-04",217907.79,80195.82
"1994-01-05",218346.7,79931.34
"1994-01-06",218347.52,80330.66
"1994-01-07",219661.7,81506.17
"1994-01-10",222289.71,81525.87
"1994-01-11",221852.91,81448.23
"1994-01-12",221123.73,82251.97
"1994-01-13",220540.73,81390.16
"1994-01-14",221417.3,81022.7
"1994-01-17",221418.13,81042.47
"1994-01-18",221710.87,81255.6
"1994-01-19",221127.87,81081.96
"1994-01-20",221712.54,81392.21
"1994-01-21",221275.72,81218.1
"1994-01-24",220400.79,81141.2
"1994-01-25",220401.62,80775.88
"1994-01-26",220986.29,80891.76
"1994-01-27",223030.59,81491.75
"1994-01-28",223615.27,82098.3
"1994-01-31",225221.47,81921.68
"1994-02-01",224054.61,81162.97
"1994-02-02",225515.09,81376.41
"1994-02-03",224494.41,81202.58
"1994-02-04",219386.24,80645.56
"1994-02-07",220409.06,80569.9
"1994-02-08",220555.62,80019.99
"1994-02-09",221432.24,80134.53
"1994-02-10",219535.73,79965.49
"1994-02-11",220266.16,80364.31
"1994-02-14",220558.93,80005.33
"1994-02-15",221727.5,80025.34
"1994-02-16",221582.6,79950.99
"1994-02-17",220269.47,79222.12
"1994-02-18",218956.79,78412.45
"1994-02-22",221146.95,78707.77
"1994-02-23",220563.89,78270.02
"1994-02-24",217645.27,77386.53
"1994-02-25",218668.13,77586.28
"1994-02-28",218668.95,78149.07
"1994-03-01",217793.93,77089.78
"1994-03-02",218086.69,77110.09
"1994-03-03",217503.61,76687.22
"1994-03-04",218088.33,76619.4
"1994-03-07",219256.95,77082.43
"1994-03-08",218381.92,76659.97
"1994-03-09",219404.34,76680.35
"1994-03-10",217653.43,75913.23
"1994-03-11",218822.07,76194.85
"1994-03-14",219114.85,76040.97
"1994-03-15",218969.93,76323.23
"1994-03-16",220722.51,77049
"1994-03-17",220723.34,77069.39
"1994-03-18",220676.88,76384.04
"1994-03-21",220090.41,76055.32
"1994-03-22",220678.53,76865.28
"1994-03-23",220532.77,76885.71
"1994-03-24",217890.73,75769.21
"1994-03-25",215835.97,75703.36
"1994-03-28",216130.43,75810.32
"1994-03-29",211873,75143.67
"1994-03-30",208937.23,74824.25
"1994-03-31",209525.33,74760.23
"1994-04-04",206295.87,72149.34
"1994-04-05",210554.95,73385.5
"1994-04-06",210555.74,73653.31
"1994-04-07",211584.11,74005.63
"1994-04-08",209969.99,73612.14
"1994-04-11",210851.77,73798.21
"1994-04-12",210558.9,74151.45
"1994-04-13",209458.31,73674.21
"1994-04-14",209532.4,73447.91
"1994-04-15",209533.19,73468.72
"1994-04-18",208138.92,72513.62
"1994-04-19",208433.37,72857.62
"1994-04-20",208214.26,73204.01
"1994-04-21",211004.7,74132.35
"1994-04-22",210785.11,74236.56
"1994-04-25",212988.7,74845.61
"1994-04-26",212769.13,75035.85
"1994-04-28",211228.23,73634.67
"1994-04-29",211889.69,73491
"1994-05-02",213212.28,73347.89
"1994-05-03",212992.69,73205.31
"1994-05-04",212626.51,73226.23
"1994-05-05",212333.63,73410.73
"1994-05-06",210278.64,71821.12
"1994-05-09",208443.53,71057.7
"1994-05-10",210059.82,72101.65
"1994-05-11",208151.41,71333.53
"1994-05-12",209180.33,71589.99
"1994-05-13",209181.12,72165.31
"1994-05-16",209255.21,72506.26
"1994-05-17",212340,74078.71
"1994-05-18",213882.56,74099.64
"1994-05-19",214911.06,74370.52
"1994-05-20",214104.56,73892.72
"1994-05-23",213737.88,72770.08
"1994-05-24",214619.78,73033.88
"1994-05-25",215207.98,73380.72
"1994-05-26",215355.87,73401.75
"1994-05-27",215577.08,73178.05
"1994-05-31",215284.18,72874.71
"1994-06-01",216239.4,73301.78
"1994-06-02",216019.82,73650.34
"1994-06-03",217268.76,74417.07
"1994-06-06",217196.27,74857.67
"1994-06-07",216903.37,74458.91
"1994-06-08",215141.94,74313.01
"1994-06-09",216317.58,74334.04
"1994-06-10",216685.41,74022.82
"1994-06-13",216979.93,73713.87
"1994-06-14",218669.72,74147.97
"1994-06-15",217789.4,73346.4
"1994-06-16",218231.02,73612.87
"1994-06-17",217021.62,73063.36
"1994-06-20",215174.13,73003.55
"1994-06-21",213327.12,72621.88
"1994-06-22",214141.13,73452.65
"1994-06-23",212885.45,73555.58
"1994-06-24",208451.13,72604.63
"1994-06-27",212073.81,73109.51
"1994-06-28",211039.51,72566.78
"1994-06-29",211705.93,72748.5
"1994-06-30",210375.93,71815.05
"1994-07-01",210820.48,71915.18
"1994-07-05",211929.71,72094.6
"1994-07-06",211634.83,72036.77
"1994-07-07",212522.67,72137.27
"1994-07-08",212449.67,71372.82
"1994-07-11",211711.49,71161.07
"1994-07-12",212007.97,71493.7
"1994-07-13",212378.25,71593.27
"1994-07-14",214670.76,72724.06
"1994-07-15",214745.36,72665.2
"1994-07-18",215115.67,73008.22
"1994-07-19",214673.17,73353.61
"1994-07-20",213712.61,72728.85
"1994-07-21",214157.19,72750.21
"1994-07-22",214527.5,72691.4
"1994-07-25",214824,72953.8
"1994-07-26",214602.91,72814.29
"1994-07-27",214603.72,72435.82
"1994-07-28",215048.3,72857.22
"1994-07-29",217192.83,74183.01
"1994-08-01",218228.84,74039.19
"1994-08-02",218525.36,74143.04
"1994-08-03",218599.98,74329.9
"1994-08-04",217344.18,74185.64
"1994-08-05",216605.49,73063.8
"1994-08-08",217123.9,73165.97
"1994-08-09",217494.24,72865.16
"1994-08-10",218308.37,72806.38
"1994-08-11",217495.87,72988.51
"1994-08-12",219197.14,73658.53
"1994-08-15",219124.16,73435.59
"1994-08-16",220677.36,74442.67
"1994-08-17",220530.09,74464.06
"1994-08-18",219791.86,73580.57
"1994-08-19",219644.6,73602.03
"1994-08-22",219423.99,73136.98
"1994-08-23",220681.49,73320.14
"1994-08-24",223048.09,73912.14
"1994-08-25",222457.48,73281.98
"1994-08-26",225637.46,73791.52
"1994-08-29",225490.21,73731.29
"1994-08-30",226082.51,73998.49
"1994-08-31",225491.9,74102.19
"1994-09-01",224753.67,74123.69
"1994-09-02",223793.03,73816.99
"1994-09-06",223868.16,73431.4
"1994-09-07",223647.08,73210.33
"1994-09-08",224757.04,73231.91
"1994-09-09",222392.02,72216.1
"1994-09-12",221727.09,72158.92
"1994-09-13",222393.69,72338.48
"1994-09-14",222615.96,72518.65
"1994-09-15",225426.53,72859.1
"1994-09-16",223833.61,71774.4
"1994-09-19",224057.74,72031
"1994-09-20",219818.08,71817.77
"1994-09-21",219818.91,71683.52
"1994-09-22",219299.37,71783.24
"1994-09-23",218556.06,71727.01
"1994-09-26",219672.83,71748.79
"1994-09-27",219524.65,71382.42
"1994-09-28",221236.56,71714.58
"1994-09-29",220121.41,71348.65
"1994-09-30",219824.68,71680.5
"1994-10-03",219305.13,71392.19
"1994-10-04",216032.74,71182.77
"1994-10-05",216107.81,70745.58
"1994-10-06",215439.23,70767.48
"1994-10-07",216407,71095.1
"1994-10-10",218714.1,71116.99
"1994-10-11",221988.19,71524.3
"1994-10-12",222286.6,71314.46
"1994-10-13",223031.12,71723.38
"1994-10-14",223998.95,71823.1
"1994-10-17",223553.66,71844.99
"1994-10-18",223033.63,71633.63
"1994-10-19",224076.23,71346.33
"1994-10-20",222589.18,70604.33
"1994-10-21",221697.27,70702.15
"1994-10-24",219837.87,70346.22
"1994-10-25",220062,70217.93
"1994-10-26",220881.29,70239.98
"1994-10-27",222221.01,70337.16
"1994-10-28",226908.93,71041.61
"1994-10-31",226091.29,70987.25
"1994-11-01",223562.88,70327.61
"1994-11-02",222299.1,70124.74
"1994-11-03",223490.29,69997.47
"1994-11-04",220589.5,69648.29
"1994-11-07",221259.8,69670.43
"1994-11-08",222971.89,69989.55
"1994-11-09",223344.61,70235.85
"1994-11-10",221783.18,69810.66
"1994-11-11",220965.52,69832.83
"1994-11-14",223049.53,70302.62
"1994-11-15",222306.61,70625.89
"1994-11-16",223051.2,70346.81
"1994-11-17",221564.03,69995.25
"1994-11-18",221267.26,70017.45
"1994-11-21",219036.31,70039.65
"1994-11-22",214275.47,70285.93
"1994-11-23",215466.7,71446.57
"1994-11-25",216508.89,71622.81
"1994-11-28",217476.8,71260.58
"1994-11-29",217403.34,70825.74
"1994-11-30",217106.54,71305.11
"1994-12-01",214949.79,71098.04
"1994-12-02",216959.6,71889.37
"1994-12-05",217183.26,71756.59
"1994-12-06",217333.12,72559.22
"1994-12-07",215771.58,72111.3
"1994-12-08",213689.08,72289.67
"1994-12-09",214507.97,72468.64
"1994-12-12",215922.58,72021.92
"1994-12-13",216741.95,72513.18
"1994-12-14",217858.97,72535.36
"1994-12-15",218529.31,72557.55
"1994-12-16",219587.91,72579.75
"1994-12-19",219888.72,72759.62
"1994-12-20",219214.21,72702.9
"1994-12-21",221540.05,72804.06
"1994-12-22",220866.02,72589.76
"1994-12-23",221091.97,72769.59
"1994-12-27",222292.76,73508.1
"1994-12-28",221168.5,72972.04
"1994-12-29",221319.09,72835.98
"1994-12-30",218695.35,72543.18
"1995-01-03",219745.91,72252.5
"1995-01-04",220796.95,72903.14
"1995-01-05",220797.78,72453.19
"1995-01-06",221023.24,72789.88
"1995-01-09",221249.19,72576.11
"1995-01-10",221475.13,72834.57
"1995-01-11",221625.73,73015.06
"1995-01-12",221701.92,72800.24
"1995-01-13",224327.41,73457.91
"1995-01-16",225678.51,73480.21
"1995-01-17",225754.24,73662.86
"1995-01-18",225529.96,73685.16
"1995-01-19",224255.9,73387.15
"1995-01-20",223431.59,72775.32
"1995-01-23",224107.82,72719.02
"1995-01-24",224408.67,72584.43
"1995-01-25",225009.53,73000.48
"1995-01-26",225235.02,73260.79
"1995-01-27",226135.91,74085.61
"1995-01-30",225161.83,74027.05
"1995-01-31",226062.72,74455.48
"1995-02-01",225988.68,74152.56
"1995-02-02",227339.37,74093.94
"1995-02-03",230565.56,75346.59
"1995-02-06",231541.37,75120.15
"1995-02-07",231842.26,75059.83
"1995-02-08",231843.13,74999.64
"1995-02-09",231844,75104.55
"1995-02-10",232144.89,74879.58
"1995-02-13",232221.13,74984.28
"1995-02-14",232522.03,75503.81
"1995-02-15",233797.89,75776.8
"1995-02-16",233498.74,75883.02
"1995-02-17",232599.52,75737.71
"1995-02-21",232525.52,75592.96
"1995-02-22",234251.21,76203.02
"1995-02-23",234627.5,76056.66
"1995-02-24",235228.45,76247.79
"1995-02-27",233353.74,76694.82
"1995-02-28",235305.09,76973.86
"1995-03-01",233805.78,77082.09
"1995-03-02",234106.7,76676.3
"1995-03-03",234182.48,76189.75
"1995-03-06",234333.62,75959.64
"1995-03-07",232534.24,75564.03
"1995-03-08",233135.2,76257.35
"1995-03-09",233060.7,76533.89
"1995-03-10",236512.34,77154.72
"1995-03-13",236288.08,77263.23
"1995-03-14",238014.36,78155.64
"1995-03-15",237564.94,78090.24
"1995-03-16",238991.2,78376.33
"1995-03-17",239229.83,78047.2
"1995-03-20",239230.73,77807.52
"1995-03-21",238628.27,77569.18
"1995-03-22",238855.06,77332.17
"1995-03-23",239007.03,77268.41
"1995-03-24",242401.73,78072.41
"1995-03-27",243382.98,78534.59
"1995-03-28",243383.89,77854.97
"1995-03-29",243309.51,77964.63
"1995-03-30",242858.14,77725.74
"1995-03-31",241878.2,77661.38
"1995-04-03",242482.48,78119.65
"1995-04-04",244067.63,78229.75
"1995-04-05",244068.54,78252.19
"1995-04-06",244974.53,78450.54
"1995-04-07",244749.05,78209.29
"1995-04-10",245202.27,78231.76
"1995-04-11",244373.9,78429.99
"1995-04-12",245204.11,78540.59
"1995-04-13",246562.91,78739.87
"1995-04-17",245130.65,78321.37
